IDPasivo;Nombre_Institucion;CategoriaCargo_Nombre;Nombre_Pasivo;Apellidos_Pasivo;CodigoNacionalidadIso_Pasivo;DocumentoPaisIso_Pasivo;FechaInicio_Pasivo;FechaTermino_Pasivo;LinkAudienciaReunion_Pasivo;LinkViajes_Pasivo;LinkDonativos_Pasivo;CargoFuncion_Pasivo;IDORPortal_Institucion
82195;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Mariela Ivonne ;Yáñez Vásquez;CHL;CHL;2015-01-14;2015-01-14;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1021/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1021/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1021/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82196;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Daniela ;Piña Marín;CHL;CHL;2015-01-14;2015-01-14;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1022/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1022/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1022/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82197;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Elisa ;Suazo Fuenzalida;CHL;CHL;2015-01-14;2015-01-14;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1023/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1023/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1023/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82198;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Claudio ;Carmona Zepeda;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1024/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1024/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1024/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82199;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Soledad ;Ramírez Osores;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1025/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1025/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1025/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82200;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Luis ;López Sáez;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1026/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1026/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1026/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82201;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Jeanette;Tapia Fuentes;CHL;CHL;2015-01-29;2015-01-29;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1027/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1027/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1027/donativos;Asesor(a);AP001
82202;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Jadille ;Baza Apud;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1028/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1028/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1028/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82203;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Mauricio ;Herrera Astudillo;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1029/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1029/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1029/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82204;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Christian ;Vera  Caro;CHL;CHL;2015-01-15;2015-01-15;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1030/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1030/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1030/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82205;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Claudio ;Carmona Zepeda;CHL;CHL;2015-01-22;2015-01-22;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1031/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1031/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1031/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82206;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Luis ;López Sáez;CHL;CHL;2015-01-22;2015-01-22;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1032/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1032/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1032/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82207;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Carmen Gloria;Barrera;CHL;CHL;2015-01-29;2015-01-30;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1033/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1033/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1033/donativos;Jefe(a) Gabinete Subrogante;AP001
82208;SUBSECRETARÍA DE EDUCACIÓN;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Edison ;Llanos Leiva;CHL;CHL;2015-01-22;2015-01-22;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1034/audiencias;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1034/viajes;https://www.leylobby.gob.cl/instituciones/AJ001/cargos-pasivos/1034/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AJ001
82209;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Julian ;Paredes Thompson;CHL;CHL;2015-01-29;2015-02-06;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1035/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1035/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1035/donativos;Jefe(a) Subrogante Division Administrativa;AP001
82210;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Claudia;Castillo Cienfuegos;CHL;CHL;2015-01-29;2015-02-13;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1036/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1036/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1036/donativos;Jefe(a) Subrogante Division Politica Habitacional;AP001
82211;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Maria Alejandra;Labra Silva;CHL;CHL;2015-01-29;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1037/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1037/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1037/donativos;Jefe(a) Subrogante Departamento Compras y Servicios Generales;AP001
82212;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Otro;Marcelo;Soto Zenteno;CHL;CHL;2015-01-29;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1038/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1038/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/1038/donativos;Jefe(a) Subrogante Division Tecnica de Estudio y Fomento Habitacional;AP001
82213;ARMADA DE CHILE;Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública;Iván Guillermo;Valenzuela Bosne;CHL;CHL;2015-01-30;2015-03-02;https://www.leylobby.gob.cl/instituciones/AD007/cargos-pasivos/1039/audiencias;https://www.leylobby.gob.cl/instituciones/AD007/cargos-pasivos/1039/viajes;https://www.leylobby.gob.cl/instituciones/AD007/cargos-pasivos/1039/donativos;Director General del Territorio Marítimo y de Marina Mercante (Subrogante);AD007
82214;SUBSECRETARIA GENERAL DE GOBIERNO;Ministro;José Antonio;Gómez Urrutia;CHL;CHL;2015-01-30;2015-02-15;https://www.leylobby.gob.cl/instituciones/AG001/cargos-pasivos/1040/audiencias;https://www.leylobby.gob.cl/instituciones/AG001/cargos-pasivos/1040/viajes;https://www.leylobby.gob.cl/instituciones/AG001/cargos-pasivos/1040/donativos;Ministro Subrogante;AG001
82215;SUBSECRETARÍA DEL INTERIOR;Subsecretario;Mario;Ossandón Cañas;CHL;CHL;2015-01-28;2015-02-15;https://www.leylobby.gob.cl/instituciones/AB001/cargos-pasivos/1042/audiencias;https://www.leylobby.gob.cl/instituciones/AB001/cargos-pasivos/1042/viajes;https://www.leylobby.gob.cl/instituciones/AB001/cargos-pasivos/1042/donativos;Subsecretario(a) Subrogante;AB001
82216;SUBSECRETARÍA DE ECONOMÍA;Ministro;Javiera;Montes Cruz;CHL;CHL;2015-01-30;2015-02-08;https://www.leylobby.gob.cl/instituciones/AH001/cargos-pasivos/1044/audiencias;https://www.leylobby.gob.cl/instituciones/AH001/cargos-pasivos/1044/viajes;https://www.leylobby.gob.cl/instituciones/AH001/cargos-pasivos/1044/donativos;Ministra Subrogante;AH001
82217;EJÉRCITO DE CHILE;Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública;GONZALO;RODRÍGUEZ  CÓRDOVA;CHL;CHL;2014-12-12;;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1050/audiencias;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1050/viajes;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1050/donativos;Director del Hospital Militar del Norte;AD006
82218;EJÉRCITO DE CHILE;Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública;RODRIGO;URRUTIA  OYARZÚN;CHL;CHL;2014-12-15;;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1051/audiencias;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1051/viajes;https://www.leylobby.gob.cl/instituciones/AD006/cargos-pasivos/1051/donativos;Director de Logística del Ejército;AD006
82219;ESTADO MAYOR CONJUNTO;Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública;José Luis;Aravena Padilla;CHL;CHL;2015-01-30;2015-02-06;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1053/audiencias;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1053/viajes;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1053/donativos;Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública Subrogante;AD023
82220;ESTADO MAYOR CONJUNTO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Eduardo ;Fernández Rodríguez;CHL;CHL;2015-01-28;2015-02-13;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1057/audiencias;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1057/viajes;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1057/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886, Jefe de la Comisión;AD023
82221;ESTADO MAYOR CONJUNTO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;José ;Osorio Cerda;CHL;CHL;2015-01-28;2015-02-13;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1058/audiencias;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1058/viajes;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1058/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886, Calificador Económico;AD023
82222;ESTADO MAYOR CONJUNTO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Braulio ;Silva Villanueva;CHL;CHL;2015-01-28;2015-02-13;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1059/audiencias;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1059/viajes;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1059/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886, Calificador Técnico Subrogante;AD023
82223;ESTADO MAYOR CONJUNTO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;José Luis;Arancibia Silva;CHL;CHL;2015-01-28;2015-02-13;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1060/audiencias;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1060/viajes;https://www.leylobby.gob.cl/instituciones/AD023/cargos-pasivos/1060/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886, Auxiliar de adquisiciones;AD023
82224;SUBSECRETARÍA DEL TRABAJO;Subsecretario;Jorge;Millaquen;CHL;CHL;2015-01-19;2015-02-01;https://www.leylobby.gob.cl/instituciones/AL001/cargos-pasivos/1062/audiencias;https://www.leylobby.gob.cl/instituciones/AL001/cargos-pasivos/1062/viajes;https://www.leylobby.gob.cl/instituciones/AL001/cargos-pasivos/1062/donativos;Subsecretario(a) Subrogante;AL001
82225;FUERZA AÉREA DE CHILE;Comandante en Jefe;Lorenzo;Villalón Del Fierro;CHL;CHL;2015-01-31;2015-02-22;https://www.leylobby.gob.cl/instituciones/AD008/cargos-pasivos/1065/audiencias;https://www.leylobby.gob.cl/instituciones/AD008/cargos-pasivos/1065/viajes;https://www.leylobby.gob.cl/instituciones/AD008/cargos-pasivos/1065/donativos;Comandante en Jefe, Subrogante;AD008
82335;SENADO;Senador;Manuel Antonio;Matta Aragay;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82336;SENADO;Senador;Jorge;Pizarro Soto;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82337;SENADO;Senador;Carlos;Bianchi Chelech;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82338;SENADO;Senador;Guido;Girardi Lavín;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82339;SENADO;Senador;Juan Pablo;Letelier Morel;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82340;SENADO;Senador;Alejandro;Navarro Brain;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82341;SENADO;Senador;Víctor;Pérez Varela;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82342;SENADO;Senador;Alejandro;García Huidobro Sanfuentes;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82343;SENADO;Senador;Ena;Von Baer Jahn;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82344;SENADO;Senador;Pedro;Araya Guerrero;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82345;SENADO;Senador;Alejandro;Guillier Álvarez;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82346;SENADO;Senador;Jacqueline;Van Rysselberghe Herrera;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82347;SENADO;Senador;Carolina;Goic Boroevic;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82348;SENADO;Senador;Felipe;Harboe Bascuñán;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82349;SENADO;Senador;Alfonso;De Urresti Longton;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82350;SENADO;Senador;Rabindranath;Quinteros Lara;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82351;SENADO;Senador;Iván;Moreira Barros;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82352;SENADO;Senador;Adriana;Muñoz D`Albora;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82353;SENADO;Senador;Carlos;Montes Cisternas;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82354;SENADO;Senador;Manuel José;Ossandón Irarrázabal;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
82355;SENADO;Senador;Andrés;Allamand Zavala;CHL;CHL;2014-11-29;;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;http://www.senado.cl/appsenado/index.php?mo=lobby&ac=GetSujetosPasivos;Senador;NR005
