FechaInicio_Viaje;FechaTermino_Viaje;Destino_Viaje;CostoTotal_Viaje;Monto_DesgloseViaje;OtroTipo_DesgloseViaje;Nombre_TipoDesglose;Nombre_FinancistaViaje;Apellidos_FinancistaViaje;Nombre_FinancistaViajeEntidad;IDPasivo;IDViaje_CodigoViaje;Nombre_Objeto;Otro_ObjetoViaje;Nombre_Institucion;IDORPortal_Institucion
2014-12-16;2014-12-16;Calama;330414;40828;Viático;Otros;;;Subsecretaría de Minería;81744;249;Celebraciones, conmemoraciones e inauguraciones,;Asistir a entrega de infraestructura sistema de agua potable  y tratamiento de aguas servidas para la comuna de Sierra Gorda.;SUBSECRETARÍA DE MINERÍA;AS001
2015-01-06;2015-01-06;Valparaíso;70828;40828;Viático;Otros;;;Subsecretaría de Minería;81744;375;Entrevistas, reuniones o audiencias;Participar en sesión de la Comisión de Minería y Energía del Senado.;SUBSECRETARÍA DE MINERÍA;AS001
2014-12-01;2014-12-01;Santiago;40828;40828;Viático;Otros;;;Subsecretaria de Pesca y Acuicultura;81718;192;Entrevistas, reuniones o audiencias;Diversas reuniones de trabajo con: 1.- Diputado Insunza, 2.- Subsecretario del Interior, 3.- Ministro de Economía, Alcaldesa de Tomé y trabajadores empresa Camanchaca S.A.;SUBSECRETARÍA DE PESCA;AH002
2014-12-05;2014-12-05;Santiago;40828;40828;Viático;Otros;;;Subsecretaria de Pesca y Acuicultura;81718;198;Entrevistas, reuniones o audiencias;Reunión en La Moneda;SUBSECRETARÍA DE PESCA;AH002
2014-12-12;2014-12-12;Santiago;40828;40828;Viático;Otros;;;Subsecretaria de pesca y acuicultura;81718;200;Entrevistas, reuniones o audiencias;Reunión Ministerio del Interior, Subsecretaría del Interior, y Reunión con Maractivo;SUBSECRETARÍA DE PESCA;AH002
2014-12-16;2014-12-16;santiago;40828;40828;Viático;Otros;;;subsecretaria de pesca y acuicultura;81718;203;Entrevistas, reuniones o audiencias;Reunión Palacio de La Moneda;SUBSECRETARÍA DE PESCA;AH002
2015-01-23;2015-01-23;santiago;40828;40828;viático;Otros;;;subsecretaria de pesca y acuicultura;81718;388;Entrevistas, reuniones o audiencias;Reunión de Coordinación con Subsecretarios en Ministerio del Interior;SUBSECRETARÍA DE PESCA;AH002
2015-01-26;2015-01-26;Santiago;40828;40828;viático;Otros;;;subsecretaria de pesca y acuicultura;81718;389;Otro;Firma Memorandum de Entendimiento con Emiratos Árabes;SUBSECRETARÍA DE PESCA;AH002
2015-01-28;2015-01-28;santiago;40828;40828;viático;Otros;;;subsecretaria de pesca y acuicultura;81718;390;Entrevistas, reuniones o audiencias;Reuniones en la Subsecretaria de Interior;SUBSECRETARÍA DE PESCA;AH002
2014-12-23;2014-12-23;santiago;40828;40828;Viático;Otros;;;Subsecretaría de Pesca y Acuicultura;81718;384;Entrevistas, reuniones o audiencias;Reunión con Ministro de Economía y Subsecretario, tema Relaves mineros;SUBSECRETARÍA DE PESCA;AH002
2015-01-12;2015-01-12;Puerto Montt, Chile;302934;40828;Viático;Otros;;;Subsecretaría de Turismo;81723;337;Relacionamiento institucional;Reunión de coordinación de la próxima cumbre de Turismo Aventura Adventure Travel World Summit 2015.;SUBSECRETARÍA DE TURISMO;AH011
2015-01-22;2015-01-22;Navidad;40828;40828;viático;Otros;;;subsecretario de pesca y acuicultura;81718;387;Celebraciones, conmemoraciones e inauguraciones,;Lanzamiento Campaña "Vacaciona Caleta", en Caleta Matanzas, Navidad;SUBSECRETARÍA DE PESCA;AH002
2015-01-01;2015-01-01;CHILLAN;40828;40828;VIATICOS;Otros;;;MINISTERIO DE OBRAS PUBLICAS, SUBSECRETARIA;81722;352;Otro;PLAN  DE CONTINGENCIA RUTA 5 SUR FISCALIZACION;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-02;2014-12-02;RANCAGUA;40848;40848;Viático;Otros;;;Subsecretaría de Justicia;81962;196;Seminarios, Conferencias o Congresos;ASISTENCIA A LA "IV JORNADAS DE DERECHO PENAL" DE RANCAGUA, INSTANCIA DE DEBATE JURÍDICO QUE ORGANIZÓ LA CORTE DE APELACIONES DE RANCAGUA, LA FISCALÍA REGIONAL, LA SEREMI DE JUSTICIA Y LAS ASOCIACIONES NACIONAL Y REGIONAL DE MAGISTRADOS.;SUBSECRETARÍA DE JUSTICIA;AK001
2014-12-12;2014-12-12;VALPARAÍSO;41000;41000;;Alimentación;;;Estado Mayor Conjunto;81693;177;Celebraciones, conmemoraciones e inauguraciones,;Despedida Oficiales Superiores que se acogen a retiro;ESTADO MAYOR CONJUNTO;AD023
2015-01-06;2015-01-06;Ciudad de Valparaiso;41000;41000;;Alimentación;;;Subsecretaría de Medio Ambiente;81749;326;Seminarios, Conferencias o Congresos;Reunión con Parlamentarios de la Cámara de Diputados;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2014-12-04;2014-12-04;Atacama;341191;41000;;Alimentación;;;SUBSECRETARIA SALUD PUBLICA;81928;143;Otro;Jueves 4 de diciembre  HORA LUGAR ACTIVIDAD PARTICIPANTES 9.00 Arribo aeropuerto Estarán vehículos Seremia y Servicio Recibe Seremi. Directora servicio de Salud,  espera y recibe  en Hospital San José del Carmen, junto a Intendente. 09:30 Centro de la Mujer, domicilio  Juan Serapio Lois 866 Villa Los sauces. Copiapó. Programa más sonrisas con SERNAM + Beneficiarias, dentista del programa, Alcalde de Copiapó y Directora regional del SERNAM. 10:00 Hospital regional de Copiapó, sala reuniones. Dirección: Los Carrera Nº 1320, Copiapó.  Encuentro Mesa calidad de Salud  Intendente Directora SSA Director Regional SIS Director Regional de Fonasa  10:30 Hospital Regional San José del Carmen de Copiapó. Dirección: Los Carrera Nº 1320, Copiapó.  Recorrido por obras del Hospital   (Intendente la espera por agenda en el Hospital)- Punto de prensa  • Intendente • Parlamentarios • Presidente comisión CORE Inversión Vladimir Muñoz Lagos, Javier Castillo y Roberto Alegría • Mesa Calidad de  • Salud  11:15 Hospital Regional San José del Carmen de Copiapó. Dirección: Los Carrera Nº 1320, Copiapó.  Pto. Prensa • Ministra • Directora Servicio • Seremi • Director Hospital • Presidente Comisiòn Inversión CORE 11:45 Colegio Adventista-  Dirección: Avenida Los Carrera 1106 Copiapó Entrega Primeros lugares Zona  Norte  programa de Promoción “Yo elijo no fumar”                       *Colegios municipalizados en Paro • Primer Lugar categoría 7º básico, Colegio particular subvencionado Adventista de Copiapó. ($2.000.000) • Primer lugar  2º Medio, Colegio Particular Subvencionado Santa Marta de Vallenar ($1.000.000) • Segundo lugar 8º básico y tercer lugar 7º, Liceo PS Héroes de Atacama (mini proyector y equipo música) • Segundo Lugar, colegio municipal de Vallenar  José Caroca la Flor (mini proyector)   12:30 Reunión almuerzo con gremios salud.  Dirección: Club Libanes, Los carreras 350. Reunión almuerzo con gremios  Gremios de la salud  14.30 Traslado a Chañaral Traslado   16:30 CESFAM Dr. Luis Herrera de Chañaral.  Dirección: Merino Jerpa, esquina Domeyko. Chañaral Conoce maqueta del Futuro Cesfam     • Ministra • Parlamentarios • Intendente • Alcalde y concejales • Directora servicio • Seremi • Directora Cesfam  17.00 Auditórium Liceo Federico Varela, Calle Zuleta 221 Chañaral Firma Convenio Punto de Prensa, estará TV local y radios • Ministra • Parlamentarios • Intendente • CORE • Alcalde Diego Almagro y Alcalde Chañaral • Autoridades en general • Comunidad y organizaciones sociales 18.00 Sala del  Liceo Federico Varela, Calle Zuleta 221 Chañara Reunión Madre caso Coqueluche   • Madre Julie Maturana Rojas  18.15 Traslado aeropuerto;SUBSECRETARÍA DE SALUD PÚBLICA ;AO001
